Match ID,Team 1,Team 2,Team A,Team B,Map Name,Team 1 Score,Team 2 Score,Team 1 Attack Rounds,Team 1 Defense Rounds,Team 1 Overtime Rounds,Team 2 Attack Rounds,Team 2 Defense Rounds,Team 2 Overtime Rounds,Map Index,Side Picker,Side Picked,Overtime
397,Titan Esports Club,Dragon Ranger Gaming,Dragon Ranger Gaming,Titan Esports Club,Icebox,11,13,1,10,0,2,11,0,1,Titan Esports Club,Defense,0
397,Titan Esports Club,Dragon Ranger Gaming,Dragon Ranger Gaming,Titan Esports Club,Split,13,8,7,6,0,6,2,0,2,Dragon Ranger Gaming,Attack,0
397,Titan Esports Club,Dragon Ranger Gaming,Dragon Ranger Gaming,Titan Esports Club,Bind,10,13,4,6,0,6,7,0,3,Dragon Ranger Gaming,Attack,0
398,Wolves Esports,EDward Gaming,EDward Gaming,Wolves Esports,Bind,10,13,5,5,0,6,7,0,1,Wolves Esports,Attack,0
398,Wolves Esports,EDward Gaming,EDward Gaming,Wolves Esports,Ascent,13,10,6,7,0,4,6,0,2,EDward Gaming,Defense,0
398,Wolves Esports,EDward Gaming,EDward Gaming,Wolves Esports,Breeze,11,13,4,7,0,5,8,0,3,EDward Gaming,Attack,0
399,Trace Esports,Nova Esports,Nova Esports,Trace Esports,Split,13,5,6,7,0,5,0,0,1,Trace Esports,Defense,0
399,Trace Esports,Nova Esports,Nova Esports,Trace Esports,Lotus,13,4,5,8,0,4,0,0,2,Nova Esports,Attack,0
400,Titan Esports Club,JDG Esports,JDG Esports,Titan Esports Club,Bind,5,13,1,4,0,8,5,0,1,Titan Esports Club,Defense,0
400,Titan Esports Club,JDG Esports,JDG Esports,Titan Esports Club,Icebox,14,12,7,5,2,7,5,0,2,JDG Esports,Defense,1
400,Titan Esports Club,JDG Esports,JDG Esports,Titan Esports Club,Lotus,13,10,7,6,0,6,4,0,3,JDG Esports,Attack,0
401,Wolves Esports,Bilibili Gaming,Bilibili Gaming,Wolves Esports,Sunset,9,13,2,7,0,5,8,0,1,Wolves Esports,Defense,0
401,Wolves Esports,Bilibili Gaming,Bilibili Gaming,Wolves Esports,Icebox,10,13,3,7,0,4,9,0,2,Bilibili Gaming,Defense,0
402,Trace Esports,Titan Esports Club,Titan Esports Club,Trace Esports,Breeze,16,18,7,5,4,7,5,6,1,Trace Esports,Attack,1
402,Trace Esports,Titan Esports Club,Titan Esports Club,Trace Esports,Lotus,13,6,10,3,0,4,2,0,2,Titan Esports Club,Defense,0
402,Trace Esports,Titan Esports Club,Titan Esports Club,Trace Esports,Split,13,8,9,4,0,5,3,0,3,Titan Esports Club,Defense,0
403,Bilibili Gaming,Titan Esports Club,Titan Esports Club,Bilibili Gaming,Lotus,13,3,4,9,0,3,0,0,1,Bilibili Gaming,Defense,0
403,Bilibili Gaming,Titan Esports Club,Titan Esports Club,Bilibili Gaming,Ascent,13,8,7,6,0,3,5,0,2,Titan Esports Club,Defense,0
404,Bilibili Gaming,Trace Esports,Trace Esports,Bilibili Gaming,Lotus,13,11,4,9,0,3,8,0,1,Bilibili Gaming,Defense,0
404,Bilibili Gaming,Trace Esports,Trace Esports,Bilibili Gaming,Sunset,13,15,6,6,1,6,6,3,2,Trace Esports,Attack,1
404,Bilibili Gaming,Trace Esports,Trace Esports,Bilibili Gaming,Bind,12,14,4,8,0,4,8,2,3,Trace Esports,Defense,1
405,FunPlus Phoenix,Dragon Ranger Gaming,Dragon Ranger Gaming,FunPlus Phoenix,Ascent,13,10,5,8,0,4,6,0,1,FunPlus Phoenix,Defense,0
405,FunPlus Phoenix,Dragon Ranger Gaming,Dragon Ranger Gaming,FunPlus Phoenix,Breeze,13,6,4,9,0,3,3,0,2,Dragon Ranger Gaming,Attack,0
406,EDward Gaming,Trace Esports,Trace Esports,EDward Gaming,Sunset,14,12,7,5,2,7,5,0,1,EDward Gaming,Attack,1
406,EDward Gaming,Trace Esports,Trace Esports,EDward Gaming,Bind,13,6,8,5,0,2,4,0,2,Trace Esports,Defense,0
407,FunPlus Phoenix,EDward Gaming,FunPlus Phoenix,EDward Gaming,Breeze,12,14,5,7,0,5,7,2,1,EDward Gaming,Defense,1
407,FunPlus Phoenix,EDward Gaming,FunPlus Phoenix,EDward Gaming,Split,6,13,1,5,0,7,6,0,2,FunPlus Phoenix,Defense,0
407,FunPlus Phoenix,EDward Gaming,FunPlus Phoenix,EDward Gaming,Icebox,13,8,7,6,0,6,2,0,3,EDward Gaming,Attack,0
407,FunPlus Phoenix,EDward Gaming,FunPlus Phoenix,EDward Gaming,Ascent,14,16,6,6,2,6,6,4,4,FunPlus Phoenix,Defense,1
408,Karmine Corp,FunPlus Phoenix,FunPlus Phoenix,Karmine Corp,Icebox,13,8,6,7,0,5,3,0,1,Karmine Corp,Defense,0
408,Karmine Corp,FunPlus Phoenix,FunPlus Phoenix,Karmine Corp,Lotus,13,10,9,4,0,8,2,0,2,FunPlus Phoenix,Attack,0
409,Gen.G,LOUD,LOUD,Gen.G,Icebox,13,11,6,7,0,5,6,0,1,Gen.G,Attack,0
409,Gen.G,LOUD,LOUD,Gen.G,Breeze,8,13,5,3,0,9,4,0,2,LOUD,Attack,0
409,Gen.G,LOUD,LOUD,Gen.G,Ascent,13,5,9,4,0,2,3,0,3,LOUD,Defense,0
410,EDward Gaming,Paper Rex,Paper Rex,EDward Gaming,Sunset,8,13,5,3,0,9,4,0,1,EDward Gaming,Defense,0
410,EDward Gaming,Paper Rex,Paper Rex,EDward Gaming,Bind,13,9,5,8,0,4,5,0,2,Paper Rex,Attack,0
410,EDward Gaming,Paper Rex,Paper Rex,EDward Gaming,Split,13,9,5,8,0,4,5,0,3,Paper Rex,Attack,0
411,Sentinels,Team Heretics,Sentinels,Team Heretics,Lotus,13,9,9,4,0,8,1,0,1,Team Heretics,Attack,0
411,Sentinels,Team Heretics,Sentinels,Team Heretics,Sunset,5,13,4,1,0,5,8,0,2,Sentinels,Attack,0
411,Sentinels,Team Heretics,Sentinels,Team Heretics,Bind,13,11,6,7,0,5,6,0,3,Sentinels,Attack,0
412,Sentinels,Karmine Corp,Sentinels,Karmine Corp,Split,13,8,6,7,0,2,6,0,1,Karmine Corp,Defense,0
412,Sentinels,Karmine Corp,Sentinels,Karmine Corp,Lotus,13,11,7,6,0,6,5,0,2,Sentinels,Attack,0
413,EDward Gaming,Gen.G,Gen.G,EDward Gaming,Icebox,13,8,8,5,0,4,4,0,1,EDward Gaming,Attack,0
413,EDward Gaming,Gen.G,Gen.G,EDward Gaming,Split,5,13,0,5,0,7,6,0,2,Gen.G,Attack,0
413,EDward Gaming,Gen.G,Gen.G,EDward Gaming,Breeze,6,13,5,1,0,11,2,0,3,Gen.G,Attack,0
414,FunPlus Phoenix,LOUD,LOUD,FunPlus Phoenix,Sunset,5,13,4,1,0,5,8,0,1,FunPlus Phoenix,Attack,0
414,FunPlus Phoenix,LOUD,LOUD,FunPlus Phoenix,Breeze,11,13,4,7,0,5,8,0,2,LOUD,Attack,0
415,Team Heretics,Paper Rex,Paper Rex,Team Heretics,Sunset,10,13,4,6,0,6,7,0,1,Team Heretics,Defense,0
415,Team Heretics,Paper Rex,Paper Rex,Team Heretics,Lotus,13,10,6,7,0,5,5,0,2,Paper Rex,Attack,0
415,Team Heretics,Paper Rex,Paper Rex,Team Heretics,Split,7,13,1,6,0,6,7,0,3,Paper Rex,Attack,0
416,LOUD,EDward Gaming,EDward Gaming,LOUD,Icebox,13,2,11,2,0,1,1,0,1,LOUD,Attack,0
416,LOUD,EDward Gaming,EDward Gaming,LOUD,Sunset,13,3,4,9,0,3,0,0,2,EDward Gaming,Attack,0
417,Karmine Corp,Paper Rex,Paper Rex,Karmine Corp,Bind,10,13,6,4,0,8,5,0,1,Karmine Corp,Defense,0
417,Karmine Corp,Paper Rex,Paper Rex,Karmine Corp,Lotus,13,6,5,8,0,4,2,0,2,Paper Rex,Attack,0
417,Karmine Corp,Paper Rex,Paper Rex,Karmine Corp,Ascent,12,14,5,7,0,5,7,2,3,Paper Rex,Attack,1
418,Gen.G,Paper Rex,Paper Rex,Gen.G,Split,13,8,8,5,0,4,4,0,1,Gen.G,Attack,0
418,Gen.G,Paper Rex,Paper Rex,Gen.G,Lotus,13,9,5,8,0,4,5,0,2,Paper Rex,Attack,0
419,Sentinels,LOUD,Sentinels,LOUD,Split,13,4,9,4,0,1,3,0,1,LOUD,Defense,0
419,Sentinels,LOUD,Sentinels,LOUD,Icebox,12,14,5,7,0,5,7,2,2,Sentinels,Attack,1
419,Sentinels,LOUD,Sentinels,LOUD,Sunset,14,12,7,5,2,7,5,0,3,Sentinels,Attack,1
420,Gen.G,Sentinels,Sentinels,Gen.G,Split,13,5,8,5,0,1,4,0,1,Gen.G,Attack,0
420,Gen.G,Sentinels,Sentinels,Gen.G,Lotus,7,13,2,5,0,7,6,0,2,Sentinels,Attack,0
420,Gen.G,Sentinels,Sentinels,Gen.G,Breeze,13,3,4,9,0,3,0,0,3,Sentinels,Attack,0
421,Paper Rex,LOUD,LOUD,Paper Rex,Ascent,13,11,6,7,0,5,6,0,1,Paper Rex,Attack,0
421,Paper Rex,LOUD,LOUD,Paper Rex,Sunset,13,8,6,7,0,5,3,0,2,LOUD,Attack,0
422,Sentinels,Paper Rex,Sentinels,Paper Rex,Lotus,14,12,6,6,2,6,6,0,1,Paper Rex,Attack,1
422,Sentinels,Paper Rex,Sentinels,Paper Rex,Ascent,13,6,7,6,0,6,0,0,2,Sentinels,Defense,0
422,Sentinels,Paper Rex,Sentinels,Paper Rex,Split,5,13,4,1,0,5,8,0,3,Paper Rex,Defense,0
422,Sentinels,Paper Rex,Sentinels,Paper Rex,Sunset,13,3,4,9,0,3,0,0,4,Sentinels,Defense,0
423,Gen.G,Sentinels,Gen.G,Sentinels,Breeze,13,8,7,6,0,3,5,0,1,Sentinels,Defense,0
423,Gen.G,Sentinels,Gen.G,Sentinels,Bind,12,14,6,6,0,6,6,2,2,Gen.G,Attack,1
423,Gen.G,Sentinels,Gen.G,Sentinels,Ascent,13,8,6,7,0,2,6,0,3,Sentinels,Defense,0
423,Gen.G,Sentinels,Gen.G,Sentinels,Split,10,13,4,6,0,5,8,0,4,Gen.G,Attack,0
423,Gen.G,Sentinels,Gen.G,Sentinels,Icebox,6,13,5,1,0,6,7,0,5,Sentinels,Defense,0
424,Karmine Corp,GIANTX,GIANTX,Karmine Corp,Breeze,13,4,4,9,0,3,1,0,1,Karmine Corp,Defense,0
424,Karmine Corp,GIANTX,GIANTX,Karmine Corp,Sunset,13,9,6,7,0,3,6,0,2,GIANTX,Defense,0
425,KOI,Team Liquid,KOI,Team Liquid,Split,9,13,8,1,0,9,4,0,1,Team Liquid,Defense,0
425,KOI,Team Liquid,KOI,Team Liquid,Ascent,7,13,3,4,0,8,5,0,2,KOI,Defense,0
426,Team Vitality,Natus Vincere,Natus Vincere,Team Vitality,Bind,9,13,4,5,0,7,6,0,1,Team Vitality,Defense,0
426,Team Vitality,Natus Vincere,Natus Vincere,Team Vitality,Lotus,4,13,1,3,0,9,4,0,2,Natus Vincere,Attack,0
427,FNATIC,Team Heretics,FNATIC,Team Heretics,Icebox,4,13,1,3,0,9,4,0,1,Team Heretics,Attack,0
427,FNATIC,Team Heretics,FNATIC,Team Heretics,Lotus,15,17,7,5,3,7,5,5,2,FNATIC,Attack,1
428,Team Liquid,FUT Esports,FUT Esports,Team Liquid,Split,5,13,3,2,0,10,3,0,1,Team Liquid,Defense,0
428,Team Liquid,FUT Esports,FUT Esports,Team Liquid,Icebox,8,13,4,4,0,5,8,0,2,FUT Esports,Defense,0
429,BBL Esports,Gentle Mates,BBL Esports,Gentle Mates,Ascent,7,13,3,4,0,8,5,0,1,Gentle Mates,Attack,0
429,BBL Esports,Gentle Mates,BBL Esports,Gentle Mates,Sunset,11,13,5,6,0,6,7,0,2,BBL Esports,Defense,0
430,Karmine Corp,FUT Esports,FUT Esports,Karmine Corp,Bind,13,11,7,6,0,6,5,0,1,Karmine Corp,Attack,0
430,Karmine Corp,FUT Esports,FUT Esports,Karmine Corp,Lotus,8,13,5,3,0,9,4,0,2,FUT Esports,Attack,0
430,Karmine Corp,FUT Esports,FUT Esports,Karmine Corp,Breeze,7,13,1,6,0,6,7,0,3,FUT Esports,Attack,0
431,Team Vitality,Team Heretics,Team Vitality,Team Heretics,Breeze,13,9,7,6,0,6,3,0,1,Team Heretics,Attack,0
431,Team Vitality,Team Heretics,Team Vitality,Team Heretics,Sunset,11,13,5,6,0,6,7,0,2,Team Vitality,Attack,0
431,Team Vitality,Team Heretics,Team Vitality,Team Heretics,Icebox,13,9,8,5,0,5,4,0,3,Team Vitality,Attack,0
432,Team Liquid,Natus Vincere,Team Liquid,Natus Vincere,Lotus,13,10,5,8,0,4,6,0,1,Natus Vincere,Attack,0
432,Team Liquid,Natus Vincere,Team Liquid,Natus Vincere,Split,11,13,10,1,0,11,2,0,2,Team Liquid,Attack,0
432,Team Liquid,Natus Vincere,Team Liquid,Natus Vincere,Ascent,5,13,2,3,0,9,4,0,3,Team Liquid,Defense,0
433,BBL Esports,KOI,KOI,BBL Esports,Breeze,13,4,4,9,0,3,1,0,1,BBL Esports,Defense,0
433,BBL Esports,KOI,KOI,BBL Esports,Icebox,13,3,4,9,0,3,0,0,2,KOI,Attack,0
434,FNATIC,GIANTX,GIANTX,FNATIC,Bind,13,5,7,6,0,0,5,0,1,FNATIC,Attack,0
434,FNATIC,GIANTX,GIANTX,FNATIC,Breeze,5,13,4,1,0,5,8,0,2,GIANTX,Defense,0
434,FNATIC,GIANTX,GIANTX,FNATIC,Split,13,7,9,4,0,4,3,0,3,GIANTX,Defense,0
435,Karmine Corp,Gentle Mates,Karmine Corp,Gentle Mates,Split,13,6,4,9,0,3,3,0,1,Gentle Mates,Attack,0
435,Karmine Corp,Gentle Mates,Karmine Corp,Gentle Mates,Icebox,13,6,3,10,0,2,4,0,2,Karmine Corp,Defense,0
436,Gentle Mates,FNATIC,Gentle Mates,FNATIC,Breeze,6,13,3,3,0,4,9,0,1,FNATIC,Defense,0
436,Gentle Mates,FNATIC,Gentle Mates,FNATIC,Lotus,4,13,4,0,0,5,8,0,2,Gentle Mates,Attack,0
437,Karmine Corp,Natus Vincere,Natus Vincere,Karmine Corp,Bind,13,7,8,5,0,3,4,0,1,Karmine Corp,Attack,0
437,Karmine Corp,Natus Vincere,Natus Vincere,Karmine Corp,Sunset,7,13,2,5,0,7,6,0,2,Natus Vincere,Attack,0
437,Karmine Corp,Natus Vincere,Natus Vincere,Karmine Corp,Split,6,13,3,3,0,4,9,0,3,Natus Vincere,Defense,0
438,BBL Esports,Team Heretics,BBL Esports,Team Heretics,Split,13,7,7,6,0,2,5,0,1,Team Heretics,Defense,0
438,BBL Esports,Team Heretics,BBL Esports,Team Heretics,Sunset,13,10,7,6,0,6,4,0,2,BBL Esports,Defense,0
439,Team Vitality,FUT Esports,FUT Esports,Team Vitality,Ascent,7,13,3,4,0,8,5,0,1,Team Vitality,Defense,0
439,Team Vitality,FUT Esports,FUT Esports,Team Vitality,Icebox,13,9,7,6,0,6,3,0,2,FUT Esports,Attack,0
439,Team Vitality,FUT Esports,FUT Esports,Team Vitality,Sunset,13,9,6,7,0,3,6,0,3,FUT Esports,Defense,0
440,Team Liquid,GIANTX,GIANTX,Team Liquid,Lotus,14,16,7,5,2,7,5,4,1,Team Liquid,Defense,1
440,Team Liquid,GIANTX,GIANTX,Team Liquid,Icebox,13,7,9,4,0,4,3,0,2,GIANTX,Defense,0
440,Team Liquid,GIANTX,GIANTX,Team Liquid,Ascent,13,11,4,9,0,3,8,0,3,GIANTX,Defense,0
441,FNATIC,KOI,FNATIC,KOI,Bind,13,11,10,3,0,9,2,0,1,KOI,Attack,0
441,FNATIC,KOI,FNATIC,KOI,Icebox,13,4,8,5,0,0,4,0,2,FNATIC,Attack,0
442,Team Liquid,Team Heretics,Team Heretics,Team Liquid,Sunset,2,13,0,2,0,10,3,0,1,Team Liquid,Defense,0
442,Team Liquid,Team Heretics,Team Heretics,Team Liquid,Bind,7,13,5,2,0,6,7,0,2,Team Heretics,Defense,0
443,Team Vitality,Gentle Mates,Team Vitality,Gentle Mates,Icebox,5,13,4,1,0,5,8,0,1,Gentle Mates,Defense,0
443,Team Vitality,Gentle Mates,Team Vitality,Gentle Mates,Sunset,5,13,2,3,0,3,10,0,2,Team Vitality,Attack,0
444,FNATIC,FUT Esports,FUT Esports,FNATIC,Split,7,13,5,2,0,6,7,0,1,FNATIC,Attack,0
444,FNATIC,FUT Esports,FUT Esports,FNATIC,Lotus,13,15,6,6,1,6,6,3,2,FUT Esports,Attack,1
445,BBL Esports,Natus Vincere,Natus Vincere,BBL Esports,Ascent,8,13,3,5,0,7,6,0,1,BBL Esports,Defense,0
445,BBL Esports,Natus Vincere,Natus Vincere,BBL Esports,Sunset,13,8,5,8,0,4,4,0,2,Natus Vincere,Attack,0
445,BBL Esports,Natus Vincere,Natus Vincere,BBL Esports,Split,13,9,6,7,0,3,6,0,3,Natus Vincere,Defense,0
446,Team Vitality,GIANTX,GIANTX,Team Vitality,Lotus,14,16,7,5,2,7,5,4,1,Team Vitality,Attack,1
446,Team Vitality,GIANTX,GIANTX,Team Vitality,Breeze,13,7,9,4,0,4,3,0,2,GIANTX,Defense,0
446,Team Vitality,GIANTX,GIANTX,Team Vitality,Sunset,13,6,7,6,0,1,5,0,3,GIANTX,Defense,0
447,Karmine Corp,KOI,KOI,Karmine Corp,Sunset,13,7,8,5,0,3,4,0,1,Karmine Corp,Attack,0
447,Karmine Corp,KOI,KOI,Karmine Corp,Icebox,7,13,4,3,0,9,4,0,2,KOI,Attack,0
447,Karmine Corp,KOI,KOI,Karmine Corp,Bind,15,13,4,8,3,4,8,1,3,KOI,Attack,1
448,BBL Esports,GIANTX,GIANTX,BBL Esports,Bind,6,13,1,5,0,7,6,0,1,BBL Esports,Defense,0
448,BBL Esports,GIANTX,GIANTX,BBL Esports,Sunset,11,13,5,6,0,6,7,0,2,GIANTX,Attack,0
449,Karmine Corp,Team Heretics,Karmine Corp,Team Heretics,Icebox,12,14,6,6,0,6,6,2,1,Team Heretics,Attack,1
449,Karmine Corp,Team Heretics,Karmine Corp,Team Heretics,Lotus,13,5,10,3,0,3,2,0,2,Karmine Corp,Attack,0
449,Karmine Corp,Team Heretics,Karmine Corp,Team Heretics,Bind,9,13,8,1,0,9,4,0,3,Karmine Corp,Attack,0
450,Team Vitality,KOI,KOI,Team Vitality,Split,5,13,5,0,0,6,7,0,1,Team Vitality,Attack,0
450,Team Vitality,KOI,KOI,Team Vitality,Breeze,13,7,6,7,0,1,6,0,2,KOI,Defense,0
450,Team Vitality,KOI,KOI,Team Vitality,Icebox,4,13,3,1,0,4,9,0,3,KOI,Defense,0
451,Natus Vincere,FNATIC,FNATIC,Natus Vincere,Breeze,6,13,5,1,0,6,7,0,1,Natus Vincere,Attack,0
451,Natus Vincere,FNATIC,FNATIC,Natus Vincere,Ascent,13,8,9,4,0,5,3,0,2,FNATIC,Defense,0
451,Natus Vincere,FNATIC,FNATIC,Natus Vincere,Bind,13,3,4,9,0,3,0,0,3,FNATIC,Attack,0
452,Team Liquid,Gentle Mates,Team Liquid,Gentle Mates,Lotus,13,4,8,5,0,0,4,0,1,Gentle Mates,Defense,0
452,Team Liquid,Gentle Mates,Team Liquid,Gentle Mates,Icebox,13,2,10,3,0,0,2,0,2,Team Liquid,Attack,0
453,BBL Esports,FUT Esports,FUT Esports,BBL Esports,Bind,9,13,4,5,0,5,8,0,1,BBL Esports,Attack,0
453,BBL Esports,FUT Esports,FUT Esports,BBL Esports,Icebox,6,13,3,3,0,9,4,0,2,FUT Esports,Attack,0
454,FNATIC,Team Liquid,Team Liquid,FNATIC,Ascent,13,11,3,10,0,2,9,0,1,FNATIC,Attack,0
454,FNATIC,Team Liquid,Team Liquid,FNATIC,Icebox,12,14,5,7,0,5,7,2,2,Team Liquid,Defense,1
454,FNATIC,Team Liquid,Team Liquid,FNATIC,Lotus,13,5,2,11,0,1,4,0,3,Team Liquid,Attack,0
455,Natus Vincere,Team Heretics,Team Heretics,Natus Vincere,Lotus,11,13,7,4,0,8,5,0,1,Natus Vincere,Attack,0
455,Natus Vincere,Team Heretics,Team Heretics,Natus Vincere,Split,9,13,6,3,0,7,6,0,2,Team Heretics,Defense,0
456,Karmine Corp,FNATIC,FNATIC,Karmine Corp,Breeze,11,13,9,2,0,10,3,0,1,Karmine Corp,Attack,0
456,Karmine Corp,FNATIC,FNATIC,Karmine Corp,Bind,9,13,8,1,0,9,4,0,2,FNATIC,Defense,0
457,FUT Esports,Team Heretics,Team Heretics,FUT Esports,Lotus,10,13,6,4,0,7,6,0,1,FUT Esports,Attack,0
457,FUT Esports,Team Heretics,Team Heretics,FUT Esports,Split,13,15,5,7,1,5,7,3,2,Team Heretics,Defense,1
458,FNATIC,Team Heretics,Team Heretics,FNATIC,Lotus,13,15,6,6,1,6,6,3,1,FNATIC,Defense,1
458,FNATIC,Team Heretics,Team Heretics,FNATIC,Breeze,4,13,4,0,0,5,8,0,2,Team Heretics,Defense,0
459,Karmine Corp,FUT Esports,Karmine Corp,FUT Esports,Icebox,3,13,1,2,0,10,3,0,1,FUT Esports,Attack,0
459,Karmine Corp,FUT Esports,Karmine Corp,FUT Esports,Sunset,10,13,4,6,0,5,8,0,2,Karmine Corp,Attack,0
460,FNATIC,FUT Esports,FNATIC,FUT Esports,Icebox,11,13,8,3,0,9,4,0,1,FUT Esports,Attack,0
460,FNATIC,FUT Esports,FNATIC,FUT Esports,Bind,13,6,7,6,0,6,0,0,2,FNATIC,Defense,0
460,FNATIC,FUT Esports,FNATIC,FUT Esports,Breeze,13,11,7,6,0,6,5,0,3,FUT Esports,Attack,0
460,FNATIC,FUT Esports,FNATIC,FUT Esports,Split,14,12,4,8,2,4,8,0,4,FNATIC,Attack,1
461,Team Heretics,FNATIC,Team Heretics,FNATIC,Sunset,13,7,5,8,0,4,3,0,1,FNATIC,Attack,0
461,Team Heretics,FNATIC,Team Heretics,FNATIC,Bind,15,13,6,6,3,6,6,1,2,Team Heretics,Defense,1
461,Team Heretics,FNATIC,Team Heretics,FNATIC,Lotus,8,13,7,1,0,8,5,0,3,FNATIC,Defense,0
461,Team Heretics,FNATIC,Team Heretics,FNATIC,Split,5,13,0,5,0,7,6,0,4,Team Heretics,Defense,0
461,Team Heretics,FNATIC,Team Heretics,FNATIC,Breeze,8,13,4,4,0,5,8,0,5,FNATIC,Defense,0
462,Bilibili Gaming,TYLOO,TYLOO,Bilibili Gaming,Bind,3,13,0,3,0,9,4,0,1,Bilibili Gaming,Defense,0
462,Bilibili Gaming,TYLOO,TYLOO,Bilibili Gaming,Icebox,13,6,6,7,0,5,1,0,2,TYLOO,Attack,0
462,Bilibili Gaming,TYLOO,TYLOO,Bilibili Gaming,Lotus,13,6,7,6,0,1,5,0,3,TYLOO,Defense,0
463,Wolves Esports,Titan Esports Club,Titan Esports Club,Wolves Esports,Split,13,5,3,10,0,2,3,0,1,Wolves Esports,Defense,0
463,Wolves Esports,Titan Esports Club,Titan Esports Club,Wolves Esports,Bind,12,14,8,4,0,8,4,2,2,Titan Esports Club,Attack,1
463,Wolves Esports,Titan Esports Club,Titan Esports Club,Wolves Esports,Lotus,10,13,4,6,0,6,7,0,3,Titan Esports Club,Attack,0
464,Dragon Ranger Gaming,All Gamers,All Gamers,Dragon Ranger Gaming,Icebox,13,11,5,8,0,4,7,0,1,Dragon Ranger Gaming,Attack,0
464,Dragon Ranger Gaming,All Gamers,All Gamers,Dragon Ranger Gaming,Sunset,11,13,5,6,0,6,7,0,2,All Gamers,Attack,0
464,Dragon Ranger Gaming,All Gamers,All Gamers,Dragon Ranger Gaming,Breeze,8,13,2,6,0,6,7,0,3,All Gamers,Attack,0
465,EDward Gaming,JDG Esports,JDG Esports,EDward Gaming,Ascent,13,5,7,6,0,0,5,0,1,EDward Gaming,Attack,0
465,EDward Gaming,JDG Esports,JDG Esports,EDward Gaming,Bind,9,13,4,5,0,5,8,0,2,JDG Esports,Defense,0
465,EDward Gaming,JDG Esports,JDG Esports,EDward Gaming,Split,13,11,8,5,0,7,4,0,3,JDG Esports,Defense,0
466,Nova Esports,Trace Esports,Trace Esports,Nova Esports,Lotus,5,13,5,0,0,6,7,0,1,Nova Esports,Attack,0
466,Nova Esports,Trace Esports,Trace Esports,Nova Esports,Ascent,9,13,6,3,0,7,6,0,2,Trace Esports,Defense,0
467,FunPlus Phoenix,Wolves Esports,Wolves Esports,FunPlus Phoenix,Ascent,13,8,6,7,0,5,3,0,1,FunPlus Phoenix,Defense,0
467,FunPlus Phoenix,Wolves Esports,Wolves Esports,FunPlus Phoenix,Lotus,13,7,5,8,0,4,3,0,2,Wolves Esports,Attack,0
468,JDG Esports,Nova Esports,Nova Esports,JDG Esports,Sunset,13,8,7,6,0,6,2,0,1,JDG Esports,Defense,0
468,JDG Esports,Nova Esports,Nova Esports,JDG Esports,Bind,9,13,5,4,0,6,7,0,2,Nova Esports,Defense,0
468,JDG Esports,Nova Esports,Nova Esports,JDG Esports,Ascent,4,13,2,2,0,3,10,0,3,Nova Esports,Defense,0
469,FunPlus Phoenix,Dragon Ranger Gaming,FunPlus Phoenix,Dragon Ranger Gaming,Breeze,13,11,5,8,0,4,7,0,1,Dragon Ranger Gaming,Attack,0
469,FunPlus Phoenix,Dragon Ranger Gaming,FunPlus Phoenix,Dragon Ranger Gaming,Icebox,9,13,6,3,0,9,4,0,2,FunPlus Phoenix,Defense,0
469,FunPlus Phoenix,Dragon Ranger Gaming,FunPlus Phoenix,Dragon Ranger Gaming,Sunset,13,3,11,2,0,2,1,0,3,FunPlus Phoenix,Attack,0
470,All Gamers,Wolves Esports,All Gamers,Wolves Esports,Breeze,9,13,5,4,0,6,7,0,1,Wolves Esports,Defense,0
470,All Gamers,Wolves Esports,All Gamers,Wolves Esports,Icebox,12,14,9,3,0,9,3,2,2,All Gamers,Attack,1
471,Trace Esports,Bilibili Gaming,Trace Esports,Bilibili Gaming,Split,11,13,4,7,0,5,8,0,1,Bilibili Gaming,Defense,0
471,Trace Esports,Bilibili Gaming,Trace Esports,Bilibili Gaming,Breeze,13,7,9,4,0,4,3,0,2,Trace Esports,Attack,0
471,Trace Esports,Bilibili Gaming,Trace Esports,Bilibili Gaming,Bind,13,7,6,7,0,5,2,0,3,Trace Esports,Defense,0
472,Dragon Ranger Gaming,Titan Esports Club,Titan Esports Club,Dragon Ranger Gaming,Breeze,4,13,3,1,0,4,9,0,1,Dragon Ranger Gaming,Attack,0
472,Dragon Ranger Gaming,Titan Esports Club,Titan Esports Club,Dragon Ranger Gaming,Split,13,7,7,6,0,2,5,0,2,Titan Esports Club,Defense,0
472,Dragon Ranger Gaming,Titan Esports Club,Titan Esports Club,Dragon Ranger Gaming,Icebox,13,5,11,2,0,4,1,0,3,Titan Esports Club,Defense,0
473,TYLOO,EDward Gaming,EDward Gaming,TYLOO,Sunset,5,13,5,0,0,6,7,0,1,TYLOO,Attack,0
473,TYLOO,EDward Gaming,EDward Gaming,TYLOO,Bind,10,13,4,6,0,6,7,0,2,EDward Gaming,Attack,0
474,Wolves Esports,Trace Esports,Wolves Esports,Trace Esports,Ascent,9,13,2,7,0,3,10,0,1,Trace Esports,Defense,0
474,Wolves Esports,Trace Esports,Wolves Esports,Trace Esports,Lotus,9,13,4,5,0,5,8,0,2,Wolves Esports,Attack,0
475,Nova Esports,FunPlus Phoenix,Nova Esports,FunPlus Phoenix,Ascent,6,13,6,0,0,7,6,0,1,FunPlus Phoenix,Defense,0
475,Nova Esports,FunPlus Phoenix,Nova Esports,FunPlus Phoenix,Lotus,4,13,0,4,0,8,5,0,2,Nova Esports,Defense,0
