Score Difference,Map_Ascent,Map_Bind,Map_Breeze,Map_Haven,Map_Icebox,Map_Lotus,Map_Split,Map_Sunset,Map Name,Team 1,Team 2,pick_team_1,pick_team_2,remaining_map,Recent Form Difference,Win Rate Difference,Team 1 Attack Win Rate,Team 1 Defense Win Rate,Team 2 Attack Win Rate,Team 2 Defense Win Rate,Team 1 ID,Team 2 ID,Total Rounds Played Difference
0,0,0,0,0,1,0,0,0,Icebox,FNATIC,Team Liquid,1,0,0,-2.0,0.0238095238095238,0.5294117647058824,0.4705882352941176,0.6271186440677966,0.5,29,23,-69
8,0,0,0,0,0,1,0,0,Lotus,FNATIC,Team Liquid,0,0,1,-2.0,0.0238095238095238,0.5660377358490566,0.4915254237288136,0.5714285714285714,0.6206896551724138,29,23,48
-2,0,0,0,0,0,1,0,0,Lotus,Natus Vincere,Team Heretics,0,1,0,0.3650793650793652,0.0476190476190476,0.5416666666666666,0.625,0.6515151515151515,0.3536585365853658,22,25,-108
-4,0,0,0,0,0,0,1,0,Split,Natus Vincere,Team Heretics,1,0,0,0.3650793650793652,0.0476190476190476,0.7027027027027027,0.4583333333333333,0.3333333333333333,0.5,22,25,10
-2,0,0,1,0,0,0,0,0,Breeze,Karmine Corp,FNATIC,0,1,0,0.6666666666666667,0.0859465737514517,0.3846153846153846,0.625,0.5384615384615384,0.5666666666666667,27,29,-19
-4,0,1,0,0,0,0,0,0,Bind,Karmine Corp,FNATIC,1,0,0,0.6666666666666667,0.0859465737514517,0.5657894736842105,0.4189189189189189,0.5555555555555556,0.4090909090909091,27,29,92
-3,0,0,0,0,0,1,0,0,Lotus,FUT Esports,Team Heretics,0,1,0,-0.5714285714285716,0.0,0.5833333333333334,0.4444444444444444,0.6538461538461539,0.3617021276595745,20,25,-79
0,0,0,0,0,0,0,1,0,Split,FUT Esports,Team Heretics,1,0,0,-0.5714285714285716,0.0,0.7777777777777778,0.6,0.4186046511627907,0.5,20,25,-40
0,0,0,0,0,0,1,0,0,Lotus,FNATIC,Team Heretics,0,1,0,-0.5357142857142858,-0.0597826086956522,0.5423728813559322,0.5633802816901409,0.651685393258427,0.3773584905660377,29,25,-65
-9,0,0,1,0,0,0,0,0,Breeze,FNATIC,Team Heretics,1,0,0,-0.5357142857142858,-0.0597826086956522,0.631578947368421,0.4761904761904761,0.6666666666666666,0.4,29,25,41
-10,0,0,0,0,1,0,0,0,Icebox,Karmine Corp,FUT Esports,1,0,0,-2.583333333333333,0.0359408033826639,0.5454545454545454,0.5666666666666667,0.5476190476190477,0.4878048780487805,27,20,21
-3,0,0,0,0,0,0,0,1,Sunset,Karmine Corp,FUT Esports,0,1,0,-2.583333333333333,0.0359408033826639,0.4805194805194805,0.6136363636363636,0.3529411764705882,0.6071428571428571,27,20,103
-2,0,0,0,0,1,0,0,0,Icebox,FNATIC,FUT Esports,1,0,0,-2.738095238095238,-0.0633333333333333,0.4827586206896552,0.5172413793103449,0.6111111111111112,0.5111111111111111,29,20,-41
7,0,1,0,0,0,0,0,0,Bind,FNATIC,FUT Esports,0,1,0,-2.738095238095238,-0.0633333333333333,0.6304347826086957,0.3823529411764705,0.5555555555555556,0.5365853658536586,29,20,-6
2,0,0,1,0,0,0,0,0,Breeze,FNATIC,FUT Esports,1,0,0,-2.738095238095238,-0.0633333333333333,0.56,0.425531914893617,0.5,0.875,29,20,77
0,0,0,0,0,0,0,1,0,Split,FNATIC,FUT Esports,0,1,0,-2.738095238095238,-0.0633333333333333,0.5151515151515151,0.3928571428571428,0.6666666666666666,0.5952380952380952,29,20,-20
6,0,0,0,0,0,0,0,1,Sunset,Team Heretics,FNATIC,1,0,0,3.1666666666666665,0.0953346855983773,0.52,0.6081081081081081,0.5,0.5,25,29,149
0,0,1,0,0,0,0,0,0,Bind,Team Heretics,FNATIC,0,1,0,3.1666666666666665,0.0953346855983773,0.6428571428571429,0.4893617021276595,0.6792452830188679,0.4130434782608695,25,29,-10
-5,0,0,0,0,0,1,0,0,Lotus,Team Heretics,FNATIC,1,0,0,3.1666666666666665,0.0953346855983773,0.6336633663366337,0.3898305084745763,0.5352112676056338,0.5542168674698795,25,29,65
-8,0,0,0,0,0,0,1,0,Split,Team Heretics,FNATIC,0,1,0,3.1666666666666665,0.0953346855983773,0.4181818181818181,0.5151515151515151,0.4666666666666667,0.475,25,29,36
-5,0,0,1,0,0,0,0,0,Breeze,Team Heretics,FNATIC,0,0,1,3.1666666666666665,0.0953346855983773,0.7241379310344828,0.5185185185185185,0.5645161290322581,0.4406779661016949,25,29,-65
-10,0,1,0,0,0,0,0,0,Bind,Bilibili Gaming,TYLOO,0,1,0,8.607142857142858,0.5555555555555556,0.3333333333333333,0.6666666666666666,0.5,0.5,34,35,24
7,0,0,0,0,1,0,0,0,Icebox,Bilibili Gaming,TYLOO,1,0,0,8.607142857142858,0.5555555555555556,0.3157894736842105,0.5833333333333334,0.5,0.5,34,35,43
7,0,0,0,0,0,1,0,0,Lotus,Bilibili Gaming,TYLOO,0,0,1,8.607142857142858,0.5555555555555556,0.5,0.75,0.5,0.5,34,35,40
8,0,0,0,0,0,0,1,0,Split,Wolves Esports,Titan Esports Club,0,1,0,3.642857142857143,-0.032967032967033,0.5,0.5,0.6666666666666666,0.375,37,36,-42
0,0,1,0,0,0,0,0,0,Bind,Wolves Esports,Titan Esports Club,1,0,0,3.642857142857143,-0.032967032967033,0.4166666666666667,0.4545454545454545,0.3103448275862069,0.5,37,36,-42
-3,0,0,0,0,0,1,0,0,Lotus,Wolves Esports,Titan Esports Club,0,0,1,3.642857142857143,-0.032967032967033,0.5,0.5,0.5384615384615384,0.35,37,36,-79
2,0,0,0,0,1,0,0,0,Icebox,Dragon Ranger Gaming,All Gamers,0,1,0,4.642857142857142,0.5714285714285714,0.1666666666666666,0.9166666666666666,0.4166666666666667,0.5,33,41,0
-2,0,0,0,0,0,0,0,1,Sunset,Dragon Ranger Gaming,All Gamers,1,0,0,4.642857142857142,0.5714285714285714,0.6666666666666666,0.4166666666666667,0.4285714285714285,0.4166666666666667,33,41,-21
-5,0,0,1,0,0,0,0,0,Breeze,Dragon Ranger Gaming,All Gamers,0,0,1,4.642857142857142,0.5714285714285714,0.25,0.4285714285714285,0.5,0.5,33,41,19
8,1,0,0,0,0,0,0,0,Ascent,EDward Gaming,JDG Esports,0,1,0,-3.928571428571429,0.1596638655462186,0.4347826086956521,0.5,0.5,0.5,38,32,47
-4,0,1,0,0,0,0,0,0,Bind,EDward Gaming,JDG Esports,1,0,0,-3.928571428571429,0.1596638655462186,0.5757575757575758,0.6451612903225806,0.5,0.7222222222222222,38,32,22
2,0,0,0,0,0,0,1,0,Split,EDward Gaming,JDG Esports,0,0,1,-3.928571428571429,0.1596638655462186,0.4285714285714285,0.6129032258064516,0.5,0.5,38,32,59
-8,0,0,0,0,0,1,0,0,Lotus,Nova Esports,Trace Esports,0,1,0,-4.375,-0.2666666666666666,0.375,0.0,0.575,0.5581395348837209,40,30,-48
-4,1,0,0,0,0,0,0,0,Ascent,Nova Esports,Trace Esports,1,0,0,-4.375,-0.2666666666666666,0.5833333333333334,0.5,1.0,0.6666666666666666,40,30,7
5,1,0,0,0,0,0,0,0,Ascent,FunPlus Phoenix,Wolves Esports,0,1,0,-2.25,0.0666666666666666,0.4782608695652174,0.5833333333333334,0.4545454545454545,0.6956521739130435,31,37,2
6,0,0,0,0,0,1,0,0,Lotus,FunPlus Phoenix,Wolves Esports,1,0,0,-2.25,0.0666666666666666,0.7,0.4411764705882353,0.3636363636363636,0.5,31,37,41
5,0,0,0,0,0,0,0,1,Sunset,JDG Esports,Nova Esports,0,1,0,4.666666666666667,0.15,0.5,0.7777777777777778,0.4545454545454545,0.4166666666666667,32,40,-2
-4,0,1,0,0,0,0,0,0,Bind,JDG Esports,Nova Esports,1,0,0,4.666666666666667,0.15,0.5,0.7,0.5,0.5,32,40,64
-9,1,0,0,0,0,0,0,0,Ascent,JDG Esports,Nova Esports,0,0,1,4.666666666666667,0.15,0.0,0.4166666666666667,0.5416666666666666,0.4090909090909091,32,40,-28
2,0,0,1,0,0,0,0,0,Breeze,FunPlus Phoenix,Dragon Ranger Gaming,1,0,0,0.7083333333333333,0.0294117647058823,0.4193548387096774,0.6388888888888888,0.238095238095238,0.4736842105263157,31,33,27
-4,0,0,0,0,1,0,0,0,Icebox,FunPlus Phoenix,Dragon Ranger Gaming,0,1,0,0.7083333333333333,0.0294117647058823,0.5714285714285714,0.4285714285714285,0.2916666666666667,0.7916666666666666,31,33,-6
10,0,0,0,0,0,0,0,1,Sunset,FunPlus Phoenix,Dragon Ranger Gaming,0,0,1,0.7083333333333333,0.0294117647058823,0.5277777777777778,0.4137931034482758,0.5416666666666666,0.4583333333333333,31,33,17
-4,0,0,1,0,0,0,0,0,Breeze,All Gamers,Wolves Esports,1,0,0,0.285714285714286,-0.0476190476190476,0.5,0.7777777777777778,0.3333333333333333,0.5833333333333334,41,37,-3
0,0,0,0,0,1,0,0,0,Icebox,All Gamers,Wolves Esports,0,1,0,0.285714285714286,-0.0476190476190476,0.375,0.5416666666666666,0.4166666666666667,0.6842105263157895,41,37,5
-2,0,0,0,0,0,0,1,0,Split,Trace Esports,Bilibili Gaming,1,0,0,-1.4107142857142856,0.0637254901960784,0.8333333333333334,0.5238095238095238,0.5,0.5,30,34,39
6,0,0,1,0,0,0,0,0,Breeze,Trace Esports,Bilibili Gaming,0,1,0,-1.4107142857142856,0.0637254901960784,0.5833333333333334,0.4166666666666667,0.5,0.5,30,34,24
6,0,1,0,0,0,0,0,0,Bind,Trace Esports,Bilibili Gaming,0,0,1,-1.4107142857142856,0.0637254901960784,0.4516129032258064,0.4722222222222222,0.25,0.4583333333333333,30,34,27
-9,0,0,1,0,0,0,0,0,Breeze,Dragon Ranger Gaming,Titan Esports Club,0,1,0,0.625,-0.0384615384615384,0.2727272727272727,0.5161290322580645,0.5833333333333334,0.4166666666666667,33,36,40
6,0,0,0,0,0,0,1,0,Split,Dragon Ranger Gaming,Titan Esports Club,1,0,0,0.625,-0.0384615384615384,0.5,0.2222222222222222,0.4666666666666667,0.4,33,36,-39
8,0,0,0,0,1,0,0,0,Icebox,Dragon Ranger Gaming,Titan Esports Club,0,0,1,0.625,-0.0384615384615384,0.4444444444444444,0.6764705882352942,0.3333333333333333,0.625,33,36,22
-8,0,0,0,0,0,0,0,1,Sunset,TYLOO,EDward Gaming,0,1,0,-0.7321428571428572,-0.4571428571428572,0.0833333333333333,0.5,0.4545454545454545,0.2857142857142857,35,38,-45
-3,0,1,0,0,0,0,0,0,Bind,TYLOO,EDward Gaming,1,0,0,-0.7321428571428572,-0.4571428571428572,0.75,1.0,0.5111111111111111,0.6097560975609756,35,38,-70
-4,1,0,0,0,0,0,0,0,Ascent,Wolves Esports,Trace Esports,1,0,0,-2.1428571428571423,-0.2214285714285715,0.4411764705882353,0.59375,0.8,0.5833333333333334,37,30,27
-4,0,0,0,0,0,1,0,0,Lotus,Wolves Esports,Trace Esports,0,1,0,-2.1428571428571423,-0.2214285714285715,0.3478260869565217,0.45,0.6304347826086957,0.5636363636363636,37,30,-58
-7,1,0,0,0,0,0,0,0,Ascent,Nova Esports,FunPlus Phoenix,1,0,0,-4.285714285714286,-0.1863636363636364,0.5517241379310345,0.5588235294117647,0.53125,0.5833333333333334,40,31,-5
-9,0,0,0,0,0,1,0,0,Lotus,Nova Esports,FunPlus Phoenix,0,1,0,-4.285714285714286,-0.1863636363636364,0.3888888888888889,0.0,0.6842105263157895,0.5,40,31,-31
-2,0,0,0,0,0,1,0,0,Lotus,Bilibili Gaming,All Gamers,1,0,0,0.2539682539682539,0.3111111111111111,0.5357142857142857,0.7741935483870968,0.5,0.5,34,41,59
-6,0,1,0,0,0,0,0,0,Bind,Bilibili Gaming,All Gamers,0,1,0,0.2539682539682539,0.3111111111111111,0.3214285714285714,0.40625,0.5,0.5,34,41,60
6,0,0,1,0,0,0,0,0,Breeze,Dragon Ranger Gaming,JDG Esports,0,1,0,0.3333333333333335,0.1153846153846154,0.2666666666666666,0.4722222222222222,0.5,0.5,33,32,81
-8,0,0,0,0,1,0,0,0,Icebox,Dragon Ranger Gaming,JDG Esports,1,0,0,0.3333333333333335,0.1153846153846154,0.5625,0.625,0.5416666666666666,0.5,33,32,40
0,0,1,0,0,0,0,0,0,Bind,Dragon Ranger Gaming,JDG Esports,0,0,1,0.3333333333333335,0.1153846153846154,0.5,0.6363636363636364,0.4782608695652174,0.625,33,32,-63
-3,0,0,0,0,1,0,0,0,Icebox,TYLOO,Nova Esports,1,0,0,0.1428571428571428,-0.1965811965811966,0.4166666666666667,0.1428571428571428,0.5,0.5,35,40,19
0,1,0,0,0,0,0,0,0,Ascent,TYLOO,Nova Esports,0,1,0,0.1428571428571428,-0.1965811965811966,0.4166666666666667,0.2941176470588235,0.5365853658536586,0.4634146341463415,35,40,-41
4,0,0,0,0,0,0,1,0,Split,TYLOO,Nova Esports,0,0,1,0.1428571428571428,-0.1965811965811966,0.5,0.4166666666666667,0.5,0.3333333333333333,35,40,-18
8,1,0,0,0,0,0,0,0,Ascent,EDward Gaming,Titan Esports Club,1,0,0,2.303571428571429,0.1626794258373206,0.4857142857142857,0.6,0.3333333333333333,0.4166666666666667,38,36,44
8,0,0,0,0,0,0,0,1,Sunset,EDward Gaming,Titan Esports Club,0,1,0,2.303571428571429,0.1626794258373206,0.5384615384615384,0.375,0.5,0.5,38,36,79
2,0,0,0,0,0,0,0,1,Sunset,Titan Esports Club,Bilibili Gaming,0,1,0,-1.25,-0.042016806722689,0.5,0.1666666666666666,0.4583333333333333,0.6363636363636364,36,34,-28
-5,0,1,0,0,0,0,0,0,Bind,Titan Esports Club,Bilibili Gaming,1,0,0,-1.25,-0.042016806722689,0.4146341463414634,0.4583333333333333,0.375,0.35,36,34,9
7,0,0,0,0,1,0,0,0,Icebox,Titan Esports Club,Bilibili Gaming,0,0,1,-1.25,-0.042016806722689,0.4,0.4444444444444444,0.4615384615384615,0.5833333333333334,36,34,4
-6,0,0,1,0,0,0,0,0,Breeze,Trace Esports,Dragon Ranger Gaming,0,1,0,4.619047619047619,0.1555023923444976,0.6666666666666666,0.45,0.3018867924528302,0.5416666666666666,30,33,-57
-3,0,0,0,0,0,0,0,1,Sunset,Trace Esports,Dragon Ranger Gaming,1,0,0,4.619047619047619,0.1555023923444976,0.55,0.5416666666666666,0.5357142857142857,0.3333333333333333,30,33,24
-2,0,0,0,0,0,0,0,1,Sunset,TYLOO,Wolves Esports,0,1,0,0.6666666666666665,-0.125,0.25,0.2,0.2,0.5833333333333334,35,37,12
6,0,0,0,0,0,0,1,0,Split,TYLOO,Wolves Esports,1,0,0,0.6666666666666665,-0.125,0.6363636363636364,0.4166666666666667,0.5,0.8333333333333334,35,37,28
-3,1,0,0,0,0,0,0,0,Ascent,TYLOO,Wolves Esports,0,0,1,0.6666666666666665,-0.125,0.4166666666666667,0.4137931034482758,0.3695652173913043,0.6190476190476191,35,37,-23
-9,0,0,1,0,0,0,0,0,Breeze,FunPlus Phoenix,EDward Gaming,1,0,0,0.2857142857142856,-0.0757575757575756,0.4186046511627907,0.6458333333333334,0.4838709677419355,0.4444444444444444,31,38,24
2,0,1,0,0,0,0,0,0,Bind,FunPlus Phoenix,EDward Gaming,0,1,0,0.2857142857142856,-0.0757575757575756,0.5833333333333334,0.3333333333333333,0.5087719298245614,0.6153846153846154,31,38,-85
9,1,0,0,0,0,0,0,0,Ascent,FunPlus Phoenix,EDward Gaming,0,0,1,0.2857142857142856,-0.0757575757575756,0.6153846153846154,0.5625,0.5319148936170213,0.6388888888888888,31,38,4
0,0,0,0,0,0,1,0,0,Lotus,All Gamers,Nova Esports,1,0,0,2.375,0.0511363636363635,0.5,0.5833333333333334,0.3414634146341463,0.1379310344827586,41,40,-46
-3,0,1,0,0,0,0,0,0,Bind,All Gamers,Nova Esports,0,1,0,2.375,0.0511363636363635,0.875,0.5,0.6,0.5833333333333334,41,40,-2
6,0,0,0,0,0,0,1,0,Split,All Gamers,Nova Esports,0,0,1,2.375,0.0511363636363635,0.5,0.5,0.5277777777777778,0.2857142857142857,41,40,-64
5,0,0,0,0,1,0,0,0,Icebox,Bilibili Gaming,JDG Esports,0,1,0,-1.1944444444444444,0.075,0.4210526315789473,0.5348837209302325,0.6388888888888888,0.5,34,32,15
3,0,0,0,0,0,1,0,0,Lotus,Bilibili Gaming,JDG Esports,1,0,0,-1.1944444444444444,0.075,0.5,0.6976744186046512,0.5,0.3,34,32,39
7,0,0,0,0,0,0,0,1,Sunset,EDward Gaming,All Gamers,0,1,0,2.571428571428572,0.2010582010582011,0.6078431372549019,0.391304347826087,0.4545454545454545,0.4722222222222222,38,41,28
8,0,0,0,0,1,0,0,0,Icebox,EDward Gaming,All Gamers,1,0,0,2.571428571428572,0.2010582010582011,0.5555555555555556,0.2666666666666666,0.5,0.4444444444444444,38,41,-15
-5,0,0,0,0,0,1,0,0,Lotus,Wolves Esports,JDG Esports,0,1,0,1.5714285714285716,0.0877192982456139,0.3428571428571428,0.4666666666666667,0.5277777777777778,0.2903225806451613,37,32,-2
-12,1,0,0,0,0,0,0,0,Ascent,Wolves Esports,JDG Esports,1,0,0,1.5714285714285716,0.0877192982456139,0.4035087719298245,0.6111111111111112,0.1111111111111111,0.4117647058823529,37,32,76
-3,0,1,0,0,0,0,0,0,Bind,Dragon Ranger Gaming,TYLOO,0,1,0,2.625,0.3047619047619048,0.4166666666666667,0.6521739130434783,0.5652173913043478,0.625,33,35,8
-5,0,0,1,0,0,0,0,0,Breeze,Dragon Ranger Gaming,TYLOO,1,0,0,2.625,0.3047619047619048,0.3770491803278688,0.5333333333333333,0.5,0.5,33,35,121
-11,0,0,0,0,1,0,0,0,Icebox,Bilibili Gaming,FunPlus Phoenix,1,0,0,-3.821428571428571,-0.0999999999999999,0.4893617021276595,0.5272727272727272,0.5806451612903226,0.3636363636363636,34,31,38
-7,0,0,0,0,0,1,0,0,Lotus,Bilibili Gaming,FunPlus Phoenix,0,1,0,-3.821428571428571,-0.0999999999999999,0.5490196078431373,0.6363636363636364,0.68,0.5490196078431373,34,31,5
7,0,0,0,0,0,0,1,0,Split,Nova Esports,Titan Esports Club,1,0,0,-0.875,-0.1425438596491228,0.4791666666666667,0.3055555555555556,0.4210526315789473,0.4047619047619047,40,36,4
7,0,0,0,0,0,1,0,0,Lotus,Nova Esports,Titan Esports Club,0,1,0,-0.875,-0.1425438596491228,0.4150943396226415,0.1951219512195122,0.5294117647058824,0.4117647058823529,40,36,-8
0,0,0,0,0,0,0,0,1,Sunset,Trace Esports,EDward Gaming,1,0,0,-2.8571428571428577,-0.0301724137931034,0.5384615384615384,0.5084745762711864,0.6349206349206349,0.4150943396226415,30,38,-5
0,0,0,1,0,0,0,0,0,Breeze,Trace Esports,EDward Gaming,0,1,0,-2.8571428571428577,-0.0301724137931034,0.6111111111111112,0.3571428571428571,0.5581395348837209,0.4878048780487805,30,38,-20
4,0,0,0,0,0,0,0,1,Sunset,Trace Esports,All Gamers,1,0,0,-0.5476190476190477,0.2019230769230768,0.5625,0.4788732394366197,0.45,0.4166666666666667,30,41,47
6,0,0,1,0,0,0,0,0,Breeze,Trace Esports,All Gamers,0,1,0,-0.5476190476190477,0.2019230769230768,0.6041666666666666,0.375,0.4583333333333333,0.5789473684210527,30,41,45
5,0,1,0,0,0,0,0,0,Bind,Dragon Ranger Gaming,Nova Esports,0,1,0,-0.6071428571428572,0.1407867494824017,0.3888888888888889,0.6176470588235294,0.6190476190476191,0.5416666666666666,33,40,25
6,1,0,0,0,0,0,0,0,Ascent,Dragon Ranger Gaming,Nova Esports,1,0,0,-0.6071428571428572,0.1407867494824017,0.4705882352941176,0.6521739130434783,0.5094339622641509,0.490566037735849,33,40,-66
3,0,1,0,0,0,0,0,0,Bind,FunPlus Phoenix,Trace Esports,0,1,0,5.642857142857143,0.0224867724867725,0.5,0.5,0.5128205128205128,0.5,31,30,-39
5,0,0,0,0,0,1,0,0,Lotus,FunPlus Phoenix,Trace Esports,1,0,0,5.642857142857143,0.0224867724867725,0.7258064516129032,0.5172413793103449,0.6071428571428571,0.582089552238806,31,30,-3
10,1,0,0,0,0,0,0,0,Ascent,EDward Gaming,Dragon Ranger Gaming,0,1,0,0.4285714285714284,0.1174193548387095,0.4915254237288136,0.5609756097560976,0.5172413793103449,0.6774193548387096,38,33,40
4,0,0,0,0,0,0,1,0,Split,EDward Gaming,Dragon Ranger Gaming,1,0,0,0.4285714285714284,0.1174193548387095,0.5,0.5581395348837209,0.5416666666666666,0.4705882352941176,38,33,42
3,0,0,0,0,1,0,0,0,Icebox,FunPlus Phoenix,EDward Gaming,1,0,0,-1.5,-0.0417972831765935,0.6744186046511628,0.3888888888888889,0.6060606060606061,0.3809523809523809,31,38,4
0,0,0,1,0,0,0,0,0,Breeze,FunPlus Phoenix,EDward Gaming,0,1,0,-1.5,-0.0417972831765935,0.3958333333333333,0.5666666666666667,0.5636363636363636,0.4716981132075472,31,38,0
7,0,0,0,0,0,0,0,1,Sunset,Trace Esports,Dragon Ranger Gaming,1,0,0,1.5,0.0481481481481481,0.5540540540540541,0.5060240963855421,0.5641025641025641,0.375,30,33,70
-5,0,0,0,0,0,0,1,0,Split,Trace Esports,Dragon Ranger Gaming,0,1,0,1.5,0.0481481481481481,0.6333333333333333,0.5454545454545454,0.4411764705882353,0.5172413793103449,30,33,0
-6,0,1,0,0,0,0,0,0,Bind,Trace Esports,Dragon Ranger Gaming,0,0,1,1.5,0.0481481481481481,0.5490196078431373,0.4406779661016949,0.4666666666666667,0.5869565217391305,30,33,19
3,0,0,1,0,0,0,0,0,Breeze,EDward Gaming,Dragon Ranger Gaming,1,0,0,2.023809523809524,0.1238095238095238,0.5970149253731343,0.4307692307692308,0.3835616438356164,0.5072463768115942,38,33,-10
10,0,0,0,0,0,0,1,0,Split,EDward Gaming,Dragon Ranger Gaming,0,1,0,2.023809523809524,0.1238095238095238,0.4807692307692308,0.6037735849056604,0.4782608695652174,0.5526315789473685,38,33,21
-11,1,0,0,0,0,0,0,0,Ascent,EDward Gaming,Dragon Ranger Gaming,1,0,0,2.023809523809524,0.1238095238095238,0.5352112676056338,0.6,0.4545454545454545,0.5581395348837209,38,33,40
7,0,1,0,0,0,0,0,0,Bind,EDward Gaming,Dragon Ranger Gaming,0,1,0,2.023809523809524,0.1238095238095238,0.4782608695652174,0.609375,0.5094339622641509,0.5862068965517241,38,33,22
7,0,0,0,0,0,1,0,0,Lotus,FunPlus Phoenix,EDward Gaming,1,0,0,2.916666666666667,0.010752688172043,0.7183098591549296,0.5285714285714286,0.5,0.5,31,38,141
-4,0,1,0,0,0,0,0,0,Bind,FunPlus Phoenix,EDward Gaming,0,1,0,2.916666666666667,0.010752688172043,0.6,0.4444444444444444,0.4938271604938271,0.6338028169014085,31,38,-81
0,0,0,0,0,1,0,0,0,Icebox,FunPlus Phoenix,EDward Gaming,1,0,0,2.916666666666667,0.010752688172043,0.6481481481481481,0.4375,0.5555555555555556,0.3962264150943396,31,38,4
-5,0,0,1,0,0,0,0,0,Breeze,FunPlus Phoenix,EDward Gaming,0,1,0,2.916666666666667,0.010752688172043,0.4666666666666667,0.5138888888888888,0.6075949367088608,0.4342105263157895,31,38,-23
-12,0,0,0,0,0,0,0,1,Sunset,Global Esports,ZETA DIVISION,0,1,0,0.0,-0.1688311688311687,0.5833333333333334,0.6,0.3333333333333333,0.375,42,13,2
3,0,0,0,0,1,0,0,0,Icebox,Global Esports,ZETA DIVISION,1,0,0,0.0,-0.1688311688311687,0.5833333333333334,0.1578947368421052,0.5294117647058824,0.3055555555555556,42,13,-10
-5,1,0,0,0,0,0,0,0,Ascent,Global Esports,ZETA DIVISION,0,0,1,0.0,-0.1688311688311687,0.5,0.5,0.4444444444444444,0.3461538461538461,42,13,-62
-5,0,0,0,0,0,0,0,1,Sunset,Team Secret,DRX,1,0,0,2.452380952380953,-0.0303030303030302,0.5,0.5,0.5,0.5,14,15,0
-5,0,0,0,0,0,1,0,0,Lotus,Team Secret,DRX,0,1,0,2.452380952380953,-0.0303030303030302,0.7083333333333334,0.2777777777777778,0.6111111111111112,0.4166666666666667,14,15,0
4,0,0,0,0,0,1,0,0,Lotus,BLEED,Talon Esports,0,1,0,-1.7333333333333334,-0.1333333333333333,0.4285714285714285,0.25,0.5,0.5,16,18,19
-6,0,1,0,0,0,0,0,0,Bind,BLEED,Talon Esports,1,0,0,-1.7333333333333334,-0.1333333333333333,0.5,0.5,0.5,0.5,16,18,0
-7,0,0,0,0,1,0,0,0,Icebox,BLEED,Talon Esports,0,0,1,-1.7333333333333334,-0.1333333333333333,0.8181818181818182,0.3333333333333333,0.5,0.5,16,18,23
-3,0,0,0,0,0,1,0,0,Lotus,T1,Paper Rex,1,0,0,3.4821428571428568,0.0714285714285714,0.7647058823529411,0.6842105263157895,0.4507042253521127,0.453125,11,19,-99
0,0,1,0,0,0,0,0,0,Bind,T1,Paper Rex,0,1,0,3.4821428571428568,0.0714285714285714,0.5,0.5,0.4137931034482758,0.4242424242424242,11,19,-62
-3,0,0,1,0,0,0,0,0,Breeze,Team Secret,Rex Regum Qeon,1,0,0,2.952380952380953,0.2051282051282051,0.4871794871794871,0.6222222222222222,0.75,0.3636363636363636,14,44,61
7,0,0,0,0,0,0,1,0,Split,Team Secret,Rex Regum Qeon,0,1,0,2.952380952380953,0.2051282051282051,0.5,0.5,0.25,0.8333333333333334,14,44,-24
0,0,0,0,0,1,0,0,0,Icebox,Team Secret,Rex Regum Qeon,0,0,1,2.952380952380953,0.2051282051282051,0.625,0.7142857142857143,0.5,0.4166666666666667,14,44,-10
-5,1,0,0,0,0,0,0,0,Ascent,Global Esports,DRX,1,0,0,-5.083333333333333,-0.45,0.5,0.2222222222222222,0.7777777777777778,0.5,42,15,0
-7,0,0,0,0,0,1,0,0,Lotus,Global Esports,DRX,0,1,0,-5.083333333333333,-0.45,0.0,0.25,0.6296296296296297,0.4722222222222222,42,15,-47
4,0,0,0,0,0,1,0,0,Lotus,Gen.G,Talon Esports,1,0,0,3.3285714285714283,0.2222222222222222,0.5657894736842105,0.5131578947368421,0.4,0.4166666666666667,12,18,130
5,1,0,0,0,0,0,0,0,Ascent,Gen.G,Talon Esports,0,1,0,3.3285714285714283,0.2222222222222222,0.6857142857142857,0.717948717948718,0.6071428571428571,0.3793103448275862,12,18,17
-3,1,0,0,0,0,0,0,0,Ascent,T1,DetonatioN FocusMe,0,1,0,4.357142857142858,0.4444444444444444,0.4210526315789473,0.375,0.5,0.5,11,17,43
8,0,0,0,0,0,1,0,0,Lotus,T1,DetonatioN FocusMe,1,0,0,4.357142857142858,0.4444444444444444,0.5357142857142857,0.6774193548387096,0.45,0.2857142857142857,11,17,18
-2,0,0,0,0,0,0,0,1,Sunset,T1,DetonatioN FocusMe,0,0,1,4.357142857142858,0.4444444444444444,0.625,0.6666666666666666,0.5,0.5,11,17,20
2,0,0,0,0,0,1,0,0,Lotus,Gen.G,Paper Rex,1,0,0,1.775,0.1484962406015038,0.5465116279069767,0.5454545454545454,0.4337349397590361,0.5066666666666667,12,19,16
-2,0,0,0,0,1,0,0,0,Icebox,Gen.G,Paper Rex,0,1,0,1.775,0.1484962406015038,0.5061728395061729,0.5,0.5,0.5,12,19,155
-7,0,1,0,0,0,0,0,0,Bind,Gen.G,Paper Rex,0,0,1,1.775,0.1484962406015038,0.5833333333333334,0.5517241379310345,0.4390243902439024,0.4444444444444444,12,19,-21
4,0,0,1,0,0,0,0,0,Breeze,T1,DRX,1,0,0,-4.071428571428571,-0.3833333333333333,0.5,0.5,0.5555555555555556,0.6666666666666666,11,15,3
